text,target
"From: MAILRP%ESA.BITNET@vm.gmd.de Subject: message from Space Digest X-Added: Forwarded by Space Digest Organization: [via International Space University] Original-Sender: isu@VACATION.VENARI.CS.CMU.EDU Distribution: sci Lines: 62      Press Release No.19-93 Paris, 22 April 1993  Users of ESA's Olympus satellite report on the outcome of their experiments  ""Today Europe's space telecommunications sector would not be blossoming as it now does, had OLYMPUS not provided a testbed for the technologies and services of the 1990s"". This summarises the general conclusions of 135 speakers and 300 participants at the Conference on Olympus Utilisation held in Seville on 20-22-April 1993. The conference was organised by the European Space Agency (ESA) and the Spanish Centre for the Development of Industrial Technology (CDTI).  OLYMPUS has been particularly useful : -      in bringing satellite telecommunications to thousands of        new users, thanks to satellite terminals with very small        antennas (VSATs). OLYMPUS experiments have tested        data transmission, videoconferencing, business television,        distance teaching and rural telephony, to give but a few        examples.  -      in opening the door to new telecommunications services        which could not be accommodated on the crowded lower-        frequency bands; OLYMPUS was the first satellite over        Europe to offer capacity in the 20/30 GHz band.  -      in establishing two-way data relay links  OLYMPUS        received for the first time in Europe, over several months,        high-volume data from a low-Earth orbiting spacecraft and        then distributed it to various centres in Europe.  When OLYMPUS was launched on 12 July 1989 it was the world's largest telecommunications satellite; and no other satellite has yet equalled its versatility in combining four different payloads in a wide variety of frequency bands.  OLYMPUS users range from individual experimenters to some of the world's largest businesses. Access to the satellite is given in order to test new telecommunications techniques or services; over the past four years some 200 companies and organisations made use of this opportunity, as well as over 100 members of the EUROSTEP distance-learning organisation.    As the new technologies and services tested by these OLYMPUS users enter the commercial market, they then make use of operational satellites such as those of EUTELSAT.  OLYMPUS utilisation will continue through 1993 and 1994, when the spacecraft will run out of fuel as it approaches the end of its design life.          ",2
"From: jbh55289@uxa.cso.uiuc.edu (Josh Hopkins) Subject: Re: Solar Sail Data Organization: University of Illinois at Urbana Lines: 24  higgins@fnalf.fnal.gov (Bill Higgins-- Beam Jockey) writes:  >snydefj@eng.auburn.edu (Frank J. Snyder) writes:  >> I am looking for any information concerning projects involving Solar >>  Sails. [...] >> Are there any groups out there currently involved in such a project ?  Bill says ...  >Also there is a nontechnical book on solar sailing by Louis Friedman, >a technical one by a guy whose name escapes me (help me out, Josh),  I presume the one you refer to is ""Space Sailing"" by Jerome L. Wright.  He  worked on solar sails while at JPL and as CEO of General Astronautics.  I'll furnish ordering info upon request.  The Friedman book is called ""Starsailing: Solar Sails and Interstellar Travel."" It was available from the Planetary Society a few years ago, I don't know if it still is. --  Josh Hopkins                                          jbh55289@uxa.cso.uiuc.edu 		    ""Find a way or make one."" 	             -attributed to Hannibal ",2
"From: livesey@solntze.wpd.sgi.com (Jon Livesey) Subject: Re: Morality? (was Re: <Political Atheists?) Organization: sgi Lines: 47 Distribution: world NNTP-Posting-Host: solntze.wpd.sgi.com  In article <1ql667INN54a@gap.caltech.edu>, keith@cco.caltech.edu (Keith Allan Schneider) writes: |> livesey@solntze.wpd.sgi.com (Jon Livesey) writes: |>  |> >I don't expect the lion to know, or not know anything of the kind. |> >In fact, I don't have any evidence that lions ever consider such  |> >issues. |> >And that, of course, is why I don't think you can assign moral |> >significance to the instinctive behaviour of lions. |>  |> What I've been saying is that moral behavior is likely the null behavior. |> That is, it doesn't take much work to be moral, but it certainly does to |> be immoral (in some cases).  That's the craziest thing I ever heard.   Are you serious?  	""it doesn't take much work to be moral?""  |> Also, I've said that morality is a remnant of evolution.    Really?   And that's why people discuss morality on a daily basis? Because it's a kind of evolutionary hangover, like your little toe?  |> Our moral system is based on concepts well practiced in the animal  |> kingdom.  This must be some novel use of the phrase ""based on"" with which I am not sufficiently familiar.    What do you mean by ""based on"" and  what is the significance of it for your argument?  |>  |> >>So you are basically saying that you think a ""moral"" is an undefinable |> >>term, and that ""moral systems"" don't exist?  If we can't agree on a |> >>definition of these terms, then how can we hope to discuss them? |> > |> >No, it's perfectly clear that I am saying that I know what a moral |> >is in *my* system, but that I can't speak for other people. |>  |> But, this doesn't get us anywhere.  Your particular beliefs are irrelevant |> unless you can share them or discuss them...  Well, we can.   What would you like to know about my particular moral beliefs?  If you raise a topic I've never considered, I'll be quite happy to  invent a moral belief out of thin air.  jon. ",0
"Subject: Re: Bill Conner: From: kmr4@po.CWRU.edu (Keith M. Ryan) Organization: Case Western Reserve University NNTP-Posting-Host: b64635.student.cwru.edu Lines: 17  In article <C4y976.MLr@darkside.osrhe.uoknor.edu> bil@okcforum.osrhe.edu (Bill Conner) writes:  >Could you explain what any of this pertains to? Is this a position >statement on something or typing practice? And why are you using my >name, do you think this relates to anything I've said and if so, what. > >Bill   Could you explain what any of the above pertains to? Is this a position  statement on something or typing practice?  --          ""Satan and the Angels do not have freewill.           They do what god tells them to do. ""          S.N. Mozumder (snm6394@ultb.isc.rit.edu)  ",0
"From: dong@oakhill.sps.mot.com (Don M. Gibson) Subject: Re: Why not give $1 billion to first year-lo Nntp-Posting-Host: lexus Reply-To: dong@oakhill.sps.mot.com Organization: Motorola Semiconductor Products Sector Lines: 21  In article F23@zoo.toronto.edu, henry@zoo.toronto.edu (Henry Spencer) writes: >In article <1993Apr20.101044.2291@iti.org> aws@iti.org (Allen W. Sherzer) writes: >>This prize isn't big enough to warrent developing a SSTO, but it is >>enough to do it if the vehicle exists. > >Actually, there are people who will tell you that it *would* be enough >to do SSTO development, if done privately as a cut-rate operation.  Of >course, they may be over-optimistic. > >You can also assume that a working SSTO would have other applications >that would help pay for its development costs. > >I'd be inclined to make the prize somewhat larger, but $1G might be enough.  this all sounds like that Indecent Proposal movie.  wouldn't there be a lot of people that would try this with little hope of working just to get the dough?  if you have a 1:100 chance and it costs you $10Mil, then you might pay some stooge a few grand to be your lucky hero. just send up a few dozen and 1 is bound to survive enough to make YOU rich. --DonG ",2
"From: I3150101@dbstu1.rz.tu-bs.de (Benedikt Rosenau) Subject: Re: A visit from the Jehovah's Witnesses Organization: Technical University Braunschweig, Germany Lines: 114  In article <1993Apr5.091139.823@batman.bmd.trw.com> jbrown@batman.bmd.trw.com writes:   >> Didn't you say Lucifer was created with a perfect nature? > >Yes. >   Define perfect then.     >> I think you >> are playing the usual game here, make sweeping statements like omni-, >> holy, or perfect, and don't note that they mean exactly what they say. >> And that says that you must not use this terms when it leads to >> contradictions. > >I'm not trying to play games here.  But I understand how it might seem >that way especially when one is coming from a completely different point >of view such as atheism. >   Take your foot out of your mouth, I wondered about that already when I was a Catholic Christian. The fact that the contradiction is unresolvable is one of the reasons why I am an atheist.   Believe me, I believed similar sentences for a long time. But that shows the power of religion and not anything about its claims.     >>>Now God could have prevented Lucifer's fall by taking away his ability >>>to choose between moral alternatives (worship God or worship himself), >>>but that would mean that God was in error to have make Lucifer or any >>>being with free will in the first place. >> >> Exactly. God allows evil, an evil if there ever was one. >> > >Now that's an opinion, or at best a premise.  But from my point of view, >it is not a premise which is necessary true, specifically, that it is >an evil to allow evil to occur. >   It follows from a definition of evil as ordinarily used. Letting evil happen or allowing evil to take place, in this place even causing evil, is another evil.     >> But could you give a definition of free will? Especially in the >> presence of an omniscient being? >> >""Will"" is ""self-determination"".  In other words, God created conscious >beings who have the ability to choose between moral choices independently >of God.  All ""will"", therefore, is ""free will"". >   The omniscient attribute of god will know what the creatures will do even before the omnipotent has created them. There is no choice left. All is known, the course of events is fixed.   Not even for the omniscient itself, to extend an argument by James Tims.     >>>If God is omniscient, then >>>clearly, creating beings with free moral choice is a greater good than >>>the emergence of ungodliness (evil/sin) since He created them knowing >>>the outcome in advance. >> >> Why is it the greater good to allow evil with the knowledge that it >> will happen? Why not make a unipolar system with the possibility of >> doing good or not doing good, but that does not necessarily imply >> doing evil. It is logically possible, but your god has not done it. > >I do not know that such is logically possible.  If God restrains a >free being's choice to choose to do evil and simply do ""not good"", >then can it be said that the being truly has a free moral choice? >And if ""good"" is defined as loving and obeying God, and avoiding >those behaviors which God prohibits, then how can you say that one >who is ""not good"" is not evil as well?  Like I said, I am not sure >that doing ""not good"" without doing evil is logically possible.   And when I am not omnipotent, how can I have free will? You have said something about choices and the scenario gives them. Therefore we have what you define as free will.   Imagine the following. I can do good to other beings, but I cannot harm them. Easily implemented by making everyone appreciate being the object of good deeds, but don't make them long for them, so they can not feel the absence of good as evil.   But whose case am I arguing? It is conceivable, so the omnipotent can do it. Or it would not be omnipotent. If you want logically consistent as well, you have to give up the pet idea of an omnipotent first.   (Deletion) > >Perhaps it is weak, in a way.  If I were just speculating about the >ubiquitous pink unicorns, then there would be no basis for such >speculation.  But this idea of God didn't just fall on me out of the >blue :), or while reading science fiction or fantasy.  (I know that >some will disagree)  :)  The Bible describes a God who is omniscient, >and nevertheless created beings with free moral choice, from which >the definitional logic follows.  But that's not all there is to it. >There seems to be (at least in my mind) a certain amount of evidence >which indicates that God exists and that the Biblical description >of Him may be a fair one.  It is that evidence which bolsters the >argument in my view.   That the bible describes an omniscient and omnipotent god destroys the credibility of the bible, nothing less.   And a lot of people would be interested in evidence for a god, unfortunately, there can't be any with these definitions.    Benedikt ",0
"From: hugo@hydra.unm.edu (patrice cummings) Subject: polygon orientation in DXF? Organization: University of New Mexico, Albuquerque Lines: 21 NNTP-Posting-Host: hydra.unm.edu   Hi.  I'm writing a program to convert .dxf files to a database format used by a 3D graphics program I've written.  My program stores the points of a polygon in CCW order.  I've used 3D Concepts a  little and it seems that the points are stored in the order they are drawn.  Does the DXF format have a way of indicating which order the  points are stored in, CW or CCW?  Its easy enough to convert, but if I don't know which way they are stored, I dont know  which direction the polygon should be visible from.  If DXF doesn't handle this, can anyone recommend a workaround? The best I can think of is to create two polygons for each one in the DXF file, one stored CW and the other CCW.  But that doubles the number of polygons and decreases speed...  Thanks in advance for any help,  Patrice hugo@hydra.unm.edu  ",1
"From: mangoe@cs.umd.edu (Charley Wingate) Subject: Re: A Little Too Satanic Organization: U of Maryland, Dept. of Computer Science, Coll. Pk., MD 20742 Lines: 43  Jon Livesey writes:  >So why do I read in the papers that the Qumram texts had ""different >versions"" of some OT texts.   Did I misunderstand?  Reading newspapers to learn about this kind of stuff is not the best idea in the world.  Newspaper reporters are notoriously ignorant on the subject of religion, and are prone to exaggeration in the interests of having a ""real"" story (that is, a bigger headline).  Let's back up to 1935.  At this point, we have the Masoretic text, the various targums (translations/commentaries in aramaic, etc.), and the Septuagint, the ancient greek translation.  The Masoretic text is the standard Jewish text and essentially does not vary.  In some places it has obvious corruptions, all of which are copied faithfully from copy to copy. These passages in the past were interpreted by reference to the targums and to the Septuagint.  Now, the septuagint differs from the masoretic text in two particulars: first, it includes additional texts, and second, in some passages there are variant readings from the masoretic text (in addition to ""fixing""/predating the various corrupted passages).  It must be emphasized that, to the best of my knowledge, these variations are only signifcant to bible scholars, and have little theological import.  The dead sea scroll materials add to this an ancient *copy* of almost all of Isaiah and fragments of various sizes of almost all other OT books.  There is also an abundance of other material, but as far as I know, there is no sign there of any hebrew antecdent to the apocrypha (the extra texts in the septuagint).  As far as analysis has proceeded, there are also variations between the DSS texts and the masoretic versions.  These tend to reflect the septuagint, where the latter isn't obviously in error.  Again, though, the differences (thus far) are not significant theologically.  There is this big expectation that there are great theological surprises lurking in the material, but so far this hasn't happened.  The DSS *are* important because there is almost no textual tradition in the OT, unlike for the NT. --  C. Wingate        + ""The peace of God, it is no peace,                   +    but strife closed in the sod. mangoe@cs.umd.edu +  Yet, brothers, pray for but one thing: tove!mangoe       +    the marv'lous peace of God."" ",0
"From: tw2@irz.inf.tu-dresden.de (Thomas Wolf) Subject: Q: TIFF description Organization: Dept. of Computer Science, TU Dresden, Germany Lines: 13 Distribution: world NNTP-Posting-Host: irz205.inf.tu-dresden.de Keywords: TIFF  Sorry for wasting your time with a probably simple question, but I'm not an computer graphic expert. I want to read TIFF-Files with a PASCAL-program. The problem is, that the files I want to read are in compressed form  ( code 1, e.g. Huffman ). All books & articles I found describe only the plain (uncompressed) format. I don't know where to get the original TIFF specification, furthermore I haven't any access to a realy complete library. Can anybody direct me to a good book or (even better) to an  specification available via ftp ?  Thanks in advance - Thomas Wolf  ps: direct mail would be prefered  ",1
"From: jmeritt@mental.mitre.org Subject: God's promise of Peace Organization: UTexas Mail-to-News Gateway Lines: 6 NNTP-Posting-Host: cs.utexas.edu  PSA 145:9  The LORD is good to all: and his  tender  mercies  are over all his works.  JER 13:14  And I will dash them one against another, even the fa- thers and the sons together, saith the LORD: I will not pity, nor spare, nor have mercy, but destroy them. ",3
"From: ghasting@vdoe386.vak12ed.edu (George Hastings) Subject: Re: Soviet space book Organization: Virginia's Public Education Network (Richmond) Lines: 13       I have received my copies of Cosmonautics 1990 and Cosmonautics 1991, as well as Soviet Space 1990 and Space Station [MIR] Handbook from Aerospace Ambassadors with no problem.      I'm getting ready to FAX them some material in Huntsville, and I'll include a printout of your inquiry.  ____________________________________________________________ | George Hastings		ghasting@vdoe386.vak12ed.edu |   | Space Science Teacher		72407.22@compuserve.com      |  If it's not | Mathematics & Science Center 	STAREACH BBS: 804-343-6533   |   FUN, it's | 2304 Hartman Street		OFFICE:       804-343-6525   |  probably not | Richmond, VA 23223		FAX:          804-343-6529   |    SCIENCE!  ------------------------------------------------------------ ",2
"From: gfk39017@uxa.cso.uiuc.edu (George F. Krumins) Subject: Re: space news from Feb 15 AW&ST Organization: University of Illinois at Urbana Lines: 23  jbreed@doink.b23b.ingr.com (James B. Reed) writes:  >In article <C5ros0.uy@zoo.toronto.edu>, henry@zoo.toronto.edu (Henry Spencer) writes: >|> [Pluto's] atmosphere will start to freeze out around 2010, and after about >|> 2005 increasing areas of both Pluto and Charon will be in permanent >|> shadow that will make imaging and geochemical mapping impossible.  It's my understanding that the freezing will start to occur because of the growing distance of Pluto and Charon from the Sun, due to it's elliptical orbit. It is not due to shadowing effects.   >Where does the shadow come from?  There's nothing close enough to block >sunlight from hitting them.  I wouldn't expect there to be anything block >our view of them either.  What am I missing?  Pluto can shadow Charon, and vice-versa.  George Krumins --  -------------------------------------------------------------------------------- |  George Krumins                                                              | |  gfk39017@uxa.cso.uiuc.edu                                                   | |  Pufferfish Observatory                                                      | ",2
"From: bcash@crchh410.NoSubdomain.NoDomain (Brian Cash) Subject: Re: A visit from the Jehovah's Witnesses Nntp-Posting-Host: crchh410 Organization: BNR, Inc. Lines: 51  In article <1993Apr2.115300.803@batman.bmd.trw.com>, jbrown@batman.bmd.trw.com writes: |> In article <C4twso.8M2@HQ.Ileaf.COM>, mukesh@HQ.Ileaf.COM (Mukesh Prasad) writes: |> > In article <1993Apr1.142854.794@batman.bmd.trw.com> jbrown@batman.bmd.trw.com writes: |> >> In article <1p8v1aINN9e9@matt.ksu.ksu.edu>, strat@matt.ksu.ksu.edu (Steve Davis) writes: |> >> > bskendig@netcom.com (Brian Kendig) writes: |> >> >  |> >> >>- The Earth is evil because Satan rules over it. |> >> >  |> >> > This is a new one to me.  I guess it's been a while since a Witness |> >> > bothered with me.  Are they implying that Satan is omniscient?  You |> >> > might try tricking them into saying that Satan is 'all-knowing' and |> >> > then use that statement to show them how their beliefs are |> >> > self-contradictary.   |> >>  |> >> No, Satan is not omniscient, but he does hold dominion over the earth |> >> according to Christian theology (note, not to be confused with JW's |> >> theology).  |> >>  |> >  |> > What are the standard theologies on who/what created Satan, |> > and why? |> >  |>  |> Orthodox Christian theology states that God created Lucifer (Satan) |> along with the other angels, presumably because He wanted beings to |> celebrate (glorify) existence and life (and thereby, God) along with |> Him.  Actually the whys and wherefores of God's motivations for  |> creating the angels are not a big issue within Christian theology. |>  |> But God created Lucifer with a perfect nature and gave him along with |> the other angels free moral will.  Lucifer was a high angel (perhaps |> the highest) with great authority.  It seems that his greatness caused |> him to begin to take pride in himself and desire to be equal to or |> greater than God.  He forgot his place as a created being.  He exalted |> himself above God, and thereby evil and sin entered creation.  Actually, the story goes that Lucifer refused to bow before MAN as  God commanded him to.  Lucifer was devoted to God.  Oh yeah, there is nothing in Genesis that says the snake was anything more than a snake (well, a talking one...had legs at the time, too).  I don't think pointing out contradictions in STORIES is the best way to show the error in theology:  if they think a supernatural entity kicked the first humans out of paradise because they bit into a fruit that gave them special powers...well, they might not respond well to reason and logic.  :^)  Brian /-|-\   ",0
"From: tmc@spartan.ac.BrockU.CA (Tim Ciceran) Subject: Re: TIFF -> Anything?! Organization: Brock University, St. Catharines Ontario X-Newsreader: TIN [version 1.1 PL9] Lines: 10  There is a program called Graphic Workshop you can FTP from wuarchive.  The file is in the msdos/graphics directory and is called ""grfwk61t.zip.""  This program should od everthing you need.  --   TMC (tmc@spartan.ac.BrockU.ca)  ",1
"From: hudson@athena.cs.uga.edu (Paul Hudson Jr) Subject: Re: Question for those with popular morality Organization: University of Georgia, Athens Lines: 11  In article <1993Apr5.165709.4347@midway.uchicago.edu> dsoconne@midway.uchicago.edu writes: >>But there is a base of true absolute morality that we can stand on. > >Note that if the majority of people remain unconvinced, this idea >probably isn't worth very much in a pragmatic sense.  Maybe not to you.  But to those who stand on this base, He is  precious.  Link  ",3
"From: richter@fossi.hab-weimar.de (Axel Richter) Subject: True Color Display in POV Keywords: POV, Raytracing Nntp-Posting-Host: fossi.hab-weimar.de Organization: Hochschule fuer Architektur und Bauwesen Weimar, Germany Lines: 6   Hallo POV-Renderers ! I've got a BocaX3 Card. Now I try to get POV displaying True Colors while rendering. I've tried most of the options and UNIVESA-Driver but what happens isn't correct. Can anybody help me ? ",1
"From: edm@twisto.compaq.com (Ed McCreary) Subject: Re: YOU WILL ALL GO TO HELL!!! In-Reply-To: 's message of Fri, 16 Apr 1993 15: 50:02 EDT Organization: Compaq Computer Corp Lines: 11  >>>>> On Fri, 16 Apr 1993 15:50:02 EDT, <JSN104@psuvm.psu.edu> said:  J> YOU BLASHEPHEMERS!!! YOU WILL ALL GO TO HELL FOR NOT BELIEVING IN GOD!!!!  BE J> PREPARED FOR YOUR ETERNAL DAMNATION!!!  Hmm, I've got my MST3K lunch box, my travel scrabble, and a couple of kegs of Bass Ale.  I'm all set!  Let's go everybody!  -- Ed McCreary                                               ,__o edm@twisto.compaq.com                                   _-\_<,  ""If it were not for laughter, there would be no Tao.""  (*)/'(*) ",0
"From: jack@robotics.jpl.nasa.gov (Jack Morrison) Subject: Fixed-point math library Organization: Jet Propulsion Laboratory Lines: 11 Distribution: usa Reply-To: jack@robotics.jpl.nasa.gov NNTP-Posting-Host: medusa.jpl.nasa.gov  Has anyone written or seen a C library or C++ class for fixed-point math, or good articles about same?  I pretty much know how to do this, but I have a few other wheels to invent at the moment...  Thanks! --- ""How am I typing? Call 1-818-354-7782""               jack@robotics.jpl.nasa.gov Jack Morrison/Jet Propulsion Lab/MS107-102 4800 Oak Grove Dr, Pasadena CA 91109  ",1
"From: bskendig@netcom.com (Brian Kendig) Subject: Re: 14 Apr 93   God's Promise in 1 John 1: 7 Organization: Starfleet Headquarters: San Francisco Lines: 47  brian@lpl.arizona.edu (Brian Ceccarelli 602/621-9615) writes: > >Brian Kendig contorts . . . > >>	It can not be a light which cleanses >>	if it is tainted with the blood >>	of an innocent man. > >. . . now showing how Brian Kendig is in the dark of the  >most fundamental basic of the Old Testament.  Concepts like >santification and Lev. 17:11 must be foreign to you.  Too bad >you are not interested in understanding.  Too bad you prefer >blurting folly even to your own shame.    Lev 17:11: For the life of the flesh is in the blood, and I have given   it to you upon the altar to make atonement for your souls; for it is   the blood that makes atonement for the soul.  The Old Testament was very big on the ""eye for an eye"" business.  It makes sense that Leviticus would support physical injury to ""repay"" moral wrongdoing.  I know about sanctification.  I've been taught all about it in Sunday school, catechism class, and theology classes.  But even after all that, I still can't accept it.  Maybe I'm still not understanding it, or maybe I'm just understanding it all too well.  From the bottom of my heart I know that the punishment of an innocent man is wrong.  I've tried repeatedly over the course of several years to accept it, but I just can't.  If this means that I can't accept the premise that a god who would allow this is 'perfectly good', then so be it.  >     What ignorance you can show us next?  I guess I'll wait >till tomorrow.  If you can explain to me why the death of Jesus was a *good* thing, then I would be very glad to hear it, and you might even convert me. Be warned, however, that I've heard all the most common arguments before, and they just don't convince me.  --  _/_/_/  Brian Kendig                             Je ne suis fait comme aucun /_/_/  bskendig@netcom.com                de ceux que j'ai vus; j'ose croire _/_/                            n'etre fait comme aucun de ceux qui existent.   /  The meaning of life     Si je ne vaux pas mieux, au moins je suis autre.  /    is that it ends.                                           -- Rousseau ",3
"From: baalke@kelvin.jpl.nasa.gov (Ron Baalke) Subject: Re: Magellan Update - 04/16/93 Organization: Jet Propulsion Laboratory Lines: 29 Distribution: world NNTP-Posting-Host: kelvin.jpl.nasa.gov Keywords: Magellan, JPL News-Software: VAX/VMS VNEWS 1.41      In article <1993Apr20.072706.19981@cs.ruu.nl>, jhwitten@cs.ruu.nl (Jurriaan Wittenberg) writes... >In <19APR199320262420@kelvin.jpl.nasa.gov> baalke@kelvin.jpl.nasa.gov  >(Ron Baalke) writes: >  >>4.  On Monday morning, April 19, the moon will occult Venus and >>interrupt the tracking of Magellan for about 68 minutes.  >Will this mean a loss of data or will the Magellan transmit data later on ??  The gravity data is collected in real-time and it not recorded to the tape recorder.  However, you only need to collect the gravity every 3rd or 4th orbit, so there is no real data loss if the Moon blocks transmission for a short while.  >BTW: When will NASA cut off the connection with Magellan?? Not that I am >looking forward to that day but I am just curious. I believe it had something >to do with the funding from the goverment (or rather _NO_ funding :-)  The aerobraking starts May 25 and is expected last about 70 days.  If the funding is provided (8 million dollars) to extend the mission for the high resolution gravity data, then the mission will last through October 1994. Otherwise, the mission will end this coming July.         ___    _____     ___     /_ /|  /____/ \  /_ /|     Ron Baalke         | baalke@kelvin.jpl.nasa.gov     | | | |  __ \ /| | | |     Jet Propulsion Lab |  ___| | | | |__) |/  | | |__   M/S 525-3684 Telos | The aweto from New Zealand /___| | | |  ___/    | |/__ /| Pasadena, CA 91109 | is part caterpillar and |_____|/  |_|/       |_____|/                     | part vegetable.  ",2
"From: MUNIZB%RWTMS2.decnet@rockwell.com (""RWTMS2::MUNIZB"") Subject: Space Event in Los Angeles, CA X-Added: Forwarded by Space Digest Organization: [via International Space University] Original-Sender: isu@VACATION.VENARI.CS.CMU.EDU Distribution: sci Lines: 52     FOR IMMEDIATE RELEASE           Contact:  OASIS (310) 364-2290     15 April 1993                                Los Angeles, CA       LOCAL NATIONAL SPACE SOCIETY CHAPTERS SPONSOR TALK BY L.A.   ADVOCATE OF LUNAR POWER SYSTEM AS ENERGY SOURCE FOR THE WORLD     On April 21, the OASIS and Ventura County chapters of the National  Space Society will sponsor a talk by Lunar Power System (LPS) co- inventor and vice-president of the LPS Coalition, Dr. Robert D. Waldron.  It will be held at 7:30 p.m. at the Rockwell Science Center in Thousand Oaks, CA.     Dr. Waldron is currently a Technical Specialist in Space Materials Processing with the Space Systems Division of Rockwell International in Downey, California.  He is a recognized world authority on lunar materials refinement.  He has written or coauthored more than 15 articles or reports on nonterrestrial materials processing or utilization.  Along with Dr. David Criswell, Waldron invented the lunar/solar power system concept.     Momentum is building for a coalition of entrepreneurs, legal experts, and Soviet and U.S. scientists and engineers to build the Lunar Power System, a pollution-free, energy source with a potential to power the globe.     For the past three years members of the coalition, nearly half from California, have rejuvenated the commercial and scientific concept of a solar power system based on the Moon.     The LPS concept entails collecting solar energy on the lunar surface and beaming the power to Earth as microwaves transmitted through orbiting antennae.  A mature LPS offers an enormous source of clean, sustainable power to meet the Earth's ever increasing demand using proven, basic technology.     OASIS (Organization for the Advancement of Space Industrialization) is the Greater Los Angeles chapter of the National Space Society, which is an international non-profit organization that promotes development of the space frontier. The Ventura County chapter is based in Oxnard, CA.         WHERE:  Rockwell Science Center Auditorium, 1049 Camino                Dos Rios, Thousand Oaks, CA.     DIRECTIONS: Ventura Freeway 101 to Thousand Oaks, exit onto                Lynn Road heading North (right turn from 101                North, Left turn from 101 South), after about 1/2                mile turn Left on Camino Dos Rios, after about 1/2                mile make First Right into Rockwell after Camino                Colindo, Parking at Top of Hill to the Left  ",2
